attributes,datatype,date,station,value
",,W,",SNOW,2016-09-18T00:00:00,GHCND:USW00094823,0
",,W,",PRCP,2016-09-18T00:00:00,GHCND:USW00093107,0
",,7,2400",PRCP,2016-09-22T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2016-09-22T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00013881,0
",,W,",PRCP,2016-09-25T00:00:00,GHCND:USW00014898,41
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2016-09-25T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00012842,66
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-09-25T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-09-25T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2016-10-02T00:00:00,GHCND:USW00093721,3
",,W,",SNOW,2016-10-02T00:00:00,GHCND:USW00093721,0
",,7,2400",PRCP,2016-10-02T00:00:00,GHCND:USC00190860,5
",,7,",SNOW,2016-10-02T00:00:00,GHCND:USC00190860,0
"T,,W,2400",PRCP,2016-10-02T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-10-02T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-10-02T00:00:00,GHCND:USW00094823,28
",,W,",SNOW,2016-10-02T00:00:00,GHCND:USW00094823,0
"T,,W,2400",PRCP,2016-10-02T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2016-10-02T00:00:00,GHCND:USW00012842,178
",,W,",SNOW,2016-10-02T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-10-06T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2016-10-09T00:00:00,GHCND:USW00093721,3
",,W,",SNOW,2016-10-09T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2016-10-09T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2016-10-09T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2016-10-09T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-10-09T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2016-10-09T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2016-10-09T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2016-10-09T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2016-10-09T00:00:00,GHCND:USW00012839,0
",,W,",PRCP,2016-10-09T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2016-10-09T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2016-10-09T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2016-10-09T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2016-10-10T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-10-10T00:00:00,GHCND:USW00013881,0
",,W,",PRCP,2016-10-13T00:00:00,GHCND:USW00093107,0
",,W,",PRCP,2016-10-16T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2016-10-16T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2016-10-16T00:00:00,GHCND:USW00012839,297
",,7,2400",PRCP,2016-10-16T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2016-10-16T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2016-10-16T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-10-16T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2016-10-16T00:00:00,GHCND:USW00023230,213
",,W,",SNOW,2016-10-16T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2016-10-16T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-10-16T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2016-10-20T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2016-10-20T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2016-10-23T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-10-23T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-10-23T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2016-10-23T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2016-10-23T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-10-23T00:00:00,GHCND:USW00013897,0
",,7,0600",PRCP,2016-10-24T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-10-24T00:00:00,GHCND:USW00023062,0
"T,,W,2400",PRCP,2016-10-27T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-10-27T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2016-10-30T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-10-30T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-10-30T00:00:00,GHCND:USW00014820,38
",,W,",SNOW,2016-10-30T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2016-10-30T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-10-30T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-10-30T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2016-10-30T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-11-03T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2016-11-03T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2016-11-06T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2016-11-06T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2016-11-06T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2016-11-06T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00012839,8
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-11-06T00:00:00,GHCND:USW00014734,0
"T,,W,",PRCP,2016-11-06T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2016-11-06T00:00:00,GHCND:USW00023230,0
",,W,",PRCP,2016-11-06T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2016-11-06T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2016-11-10T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2016-11-10T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00013881,13
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00013881,0
",,W,",PRCP,2016-11-13T00:00:00,GHCND:USW00093837,0
",,7,2400",PRCP,2016-11-13T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2016-11-13T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00094823,0
",,W,",PRCP,2016-11-13T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-11-13T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-11-13T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2016-11-14T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-11-14T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-11-17T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-11-17T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-11-20T00:00:00,GHCND:USW00014820,8
",,W,",SNOW,2016-11-20T00:00:00,GHCND:USW00014820,8
",,N,",PRCP,2016-11-20T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2016-11-20T00:00:00,GHCND:USW00023174,127
",,W,2400",PRCP,2016-11-20T00:00:00,GHCND:USW00014734,58
"T,,W,",SNOW,2016-11-20T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-11-20T00:00:00,GHCND:USW00023234,51
",,W,2400",PRCP,2016-11-27T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2016-11-27T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2016-11-27T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2016-11-27T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2016-11-27T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-11-27T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-11-27T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2016-11-27T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-11-27T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2016-11-27T00:00:00,GHCND:USW00023230,28
",,W,",SNOW,2016-11-27T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2016-11-27T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2016-11-27T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-11-28T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-11-28T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-12-04T00:00:00,GHCND:USW00093721,15
",,W,",SNOW,2016-12-04T00:00:00,GHCND:USW00093721,0
",,W,",PRCP,2016-12-04T00:00:00,GHCND:USW00014898,81
",,W,",SNOW,2016-12-04T00:00:00,GHCND:USW00014898,94
",,W,",PRCP,2016-12-04T00:00:00,GHCND:USW00093837,0
",,7,2400",PRCP,2016-12-04T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2016-12-04T00:00:00,GHCND:USC00190860,0
",,W,",PRCP,2016-12-04T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2016-12-04T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2016-12-04T00:00:00,GHCND:USW00094823,23
"T,,W,",SNOW,2016-12-04T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2016-12-05T00:00:00,GHCND:USW00014734,41
",,W,",SNOW,2016-12-05T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00014820,71
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00014820,58
",,W,",PRCP,2016-12-11T00:00:00,GHCND:USW00014898,71
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00014898,135
"T,,W,",PRCP,2016-12-11T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00023174,13
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00012839,56
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00014734,3
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00014734,8
"T,,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00013739,0
"T,,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00023234,0
"T,,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2016-12-11T00:00:00,GHCND:USW00013897,30
",,W,",SNOW,2016-12-11T00:00:00,GHCND:USW00013897,0
",,7,2400",PRCP,2016-12-12T00:00:00,GHCND:USC00190860,71
",,7,",SNOW,2016-12-12T00:00:00,GHCND:USC00190860,51
",,W,2400",PRCP,2016-12-17T00:00:00,GHCND:USW00014734,180
",,W,",SNOW,2016-12-17T00:00:00,GHCND:USW00014734,76
",,W,2400",PRCP,2016-12-18T00:00:00,GHCND:USW00093721,5
",,W,",SNOW,2016-12-18T00:00:00,GHCND:USW00093721,0
",,7,0600",PRCP,2016-12-18T00:00:00,GHCND:USW00023062,5
",,7,",SNOW,2016-12-18T00:00:00,GHCND:USW00023062,10
",,N,",PRCP,2016-12-18T00:00:00,GHCND:US1MOJC0028,25
",,W,2400",PRCP,2016-12-18T00:00:00,GHCND:USW00014734,18
",,W,",SNOW,2016-12-18T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2016-12-18T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2016-12-22T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-12-22T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2016-12-24T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-12-24T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-12-24T00:00:00,GHCND:USW00014820,15
",,W,",SNOW,2016-12-24T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2016-12-24T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2016-12-24T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2016-12-24T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2016-12-24T00:00:00,GHCND:USW00023174,3
",,7,2400",PRCP,2016-12-24T00:00:00,GHCND:USC00190860,99
",,7,",SNOW,2016-12-24T00:00:00,GHCND:USC00190860,0
",,W,",PRCP,2016-12-24T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2016-12-24T00:00:00,GHCND:USW00023230,0
"T,,W,2400",PRCP,2016-12-25T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2016-12-25T00:00:00,GHCND:USW00094823,0
",,7,0600",PRCP,2017-01-01T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-01-01T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00012839,0
"T,,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00094823,3
",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00094823,0
",,W,",PRCP,2017-01-01T00:00:00,GHCND:USW00093107,13
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00023234,13
",,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00012842,0
"T,,W,2400",PRCP,2017-01-01T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-01-01T00:00:00,GHCND:USW00013897,0
"T,,W,",PRCP,2017-01-08T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2017-01-08T00:00:00,GHCND:USW00014898,0
"T,,W,2400",PRCP,2017-01-08T00:00:00,GHCND:USW00094823,0
"T,,W,",SNOW,2017-01-08T00:00:00,GHCND:USW00094823,0
",,7,2400",PRCP,2017-01-14T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-01-14T00:00:00,GHCND:USC00190860,0
",,7,2400",PRCP,2017-01-22T00:00:00,GHCND:USC00190860,5
",,7,",SNOW,2017-01-22T00:00:00,GHCND:USC00190860,0
",,7,2400",PRCP,2017-09-07T00:00:00,GHCND:USC00190860,104
",,7,",SNOW,2017-09-07T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-09-10T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2017-09-10T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2017-09-10T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2017-09-10T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2017-09-10T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-09-10T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2017-09-10T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-09-10T00:00:00,GHCND:USW00013897,0
",,7,0600",PRCP,2017-09-11T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-09-11T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-09-17T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-09-17T00:00:00,GHCND:USW00013881,0
",,7,0600",PRCP,2017-09-17T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-09-17T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2017-09-17T00:00:00,GHCND:USW00093837,0
",,N,",PRCP,2017-09-17T00:00:00,GHCND:US1MOJC0028,191
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00023174,0
",,W,",PRCP,2017-09-17T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2017-09-17T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2017-09-17T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-09-17T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2017-09-17T00:00:00,GHCND:USW00012842,0
"T,,W,2400",PRCP,2017-09-18T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-09-18T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-09-21T00:00:00,GHCND:USW00023234,0
",,N,",PRCP,2017-09-24T00:00:00,GHCND:US1NYER0093,0
",,N,",SNOW,2017-09-24T00:00:00,GHCND:US1NYER0093,0
",,W,2400",PRCP,2017-09-24T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-09-24T00:00:00,GHCND:USW00013881,0
",,W,",PRCP,2017-09-24T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2017-09-24T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2017-09-24T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2017-09-24T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-09-24T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-09-24T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-09-24T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-09-24T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2017-09-24T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-09-24T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-09-24T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2017-09-28T00:00:00,GHCND:USW00014898,8
",,W,",SNOW,2017-09-28T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2017-10-01T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-10-01T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2017-10-01T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2017-10-01T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2017-10-01T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-10-01T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2017-10-01T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2017-10-01T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-10-01T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-10-01T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-10-01T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-10-01T00:00:00,GHCND:USW00012842,157
",,W,",SNOW,2017-10-01T00:00:00,GHCND:USW00012842,0
"T,,N,",PRCP,2017-10-02T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2017-10-05T00:00:00,GHCND:USW00012842,5
",,W,",SNOW,2017-10-05T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00014820,371
",,W,",SNOW,2017-10-08T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00014734,56
",,W,",SNOW,2017-10-08T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2017-10-08T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2017-10-08T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00013739,5
",,W,",SNOW,2017-10-08T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-10-08T00:00:00,GHCND:USW00094823,175
",,W,",SNOW,2017-10-08T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-10-12T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-10-12T00:00:00,GHCND:USW00013881,0
"T,,W,2400",PRCP,2017-10-15T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-10-15T00:00:00,GHCND:USW00093721,0
",,7,0600",PRCP,2017-10-15T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-10-15T00:00:00,GHCND:USW00023062,0
",,N,",PRCP,2017-10-15T00:00:00,GHCND:US1MOJC0028,124
"T,,W,2400",PRCP,2017-10-15T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-10-15T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2017-10-15T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2017-10-15T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-10-16T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-10-16T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2017-10-19T00:00:00,GHCND:USW00023230,28
",,W,",SNOW,2017-10-19T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2017-10-22T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2017-10-22T00:00:00,GHCND:USW00014898,64
",,W,",SNOW,2017-10-22T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00023174,0
"T,,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2017-10-22T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2017-10-22T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-10-22T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2017-10-22T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-10-22T00:00:00,GHCND:USW00023234,0
"T,,W,2400",PRCP,2017-10-23T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2017-10-23T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2017-10-26T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2017-10-26T00:00:00,GHCND:USW00093721,0
",,7,2400",PRCP,2017-10-29T00:00:00,GHCND:USC00190860,241
",,7,",SNOW,2017-10-29T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2017-10-29T00:00:00,GHCND:USW00014734,980
",,W,",SNOW,2017-10-29T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-10-29T00:00:00,GHCND:USW00013739,498
",,W,",SNOW,2017-10-29T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-10-29T00:00:00,GHCND:USW00012842,8
",,W,",SNOW,2017-10-29T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2017-11-02T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2017-11-02T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2017-11-05T00:00:00,GHCND:USW00013881,0
",,W,",PRCP,2017-11-05T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00014734,13
",,W,",SNOW,2017-11-05T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00013739,33
",,W,",SNOW,2017-11-05T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00023234,0
"T,,W,2400",PRCP,2017-11-05T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-11-05T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2017-11-06T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2017-11-06T00:00:00,GHCND:USW00014898,0
",,7,0600",PRCP,2017-11-12T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-11-12T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2017-11-12T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2017-11-12T00:00:00,GHCND:USW00023174,0
",,W,2400",PRCP,2017-11-12T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2017-11-12T00:00:00,GHCND:USW00012842,3
",,W,",SNOW,2017-11-12T00:00:00,GHCND:USW00012842,0
"T,,W,2400",PRCP,2017-11-12T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2017-11-12T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2017-11-13T00:00:00,GHCND:USW00013881,10
",,W,",SNOW,2017-11-13T00:00:00,GHCND:USW00013881,0
"T,,W,2400",PRCP,2017-11-16T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2017-11-16T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2017-11-19T00:00:00,GHCND:USW00014820,36
",,W,",SNOW,2017-11-19T00:00:00,GHCND:USW00014820,15
",,7,0600",PRCP,2017-11-19T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2017-11-19T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2017-11-19T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2017-11-19T00:00:00,GHCND:USW00014898,0
